hours_per_week,age,marital_status_Divorced,marital_status_Married-AF-spouse,marital_status_Married-civ-spouse,marital_status_Married-spouse-absent,marital_status_Never-married,marital_status_Separated,marital_status_Widowed,income_>50K
40,50,0,0,1,0,0,0,0,0
40,40,1,0,0,0,0,0,0,0
43,24,0,0,0,0,1,0,0,0
40,48,0,0,0,0,0,1,0,0
24,58,0,0,0,0,0,1,0,0
60,32,0,0,1,0,0,0,0,0
40,43,0,0,1,0,0,0,0,1
3,81,0,0,0,0,0,0,1,0
40,59,0,0,0,0,0,0,1,0
40,30,0,0,0,0,1,0,0,0
40,37,0,0,1,0,0,0,0,0
12,22,0,0,0,0,1,0,0,0
40,58,0,0,1,0,0,0,0,0
50,31,0,0,0,0,1,0,0,0
40,25,0,0,0,0,1,0,0,0
60,46,0,0,1,0,0,0,0,1
20,31,0,0,1,0,0,0,0,0
70,37,1,0,0,0,0,0,0,1
20,62,0,0,1,0,0,0,0,1
40,49,0,0,0,0,1,0,0,0
16,58,0,0,1,0,0,0,0,0
45,45,0,0,1,0,0,0,0,1
60,26,0,0,0,0,1,0,0,0
25,18,0,0,0,0,1,0,0,0
40,45,0,0,1,0,0,0,0,0
35,63,0,0,1,0,0,0,0,1
50,19,0,0,0,0,1,0,0,0
48,41,0,0,1,0,0,0,0,0
40,32,0,0,1,0,0,0,0,0
20,72,0,0,0,0,0,0,1,0
40,23,0,0,1,0,0,0,0,0
35,34,0,0,1,0,0,0,0,0
20,17,0,0,0,0,1,0,0,0
40,25,0,0,0,0,1,0,0,0
48,48,0,0,0,0,0,0,1,0
40,43,1,0,0,0,0,0,0,0
32,47,1,0,0,0,0,0,0,0
40,28,0,0,0,0,1,0,0,0
15,37,0,0,1,0,0,0,0,0
70,46,0,0,1,0,0,0,0,0
40,27,0,0,0,0,1,0,0,0
46,46,0,0,1,0,0,0,0,0
40,55,1,0,0,0,0,0,0,0
48,56,0,0,1,0,0,0,0,0
50,46,1,0,0,0,0,0,0,0
40,24,0,0,0,0,1,0,0,0
35,19,0,0,0,0,1,0,0,0
60,39,0,0,0,0,1,0,0,0
12,18,0,0,0,0,1,0,0,0
40,33,0,0,0,0,0,1,0,0
45,37,0,0,0,0,1,0,0,0
55,48,0,0,1,0,0,0,0,1
10,22,0,0,0,0,1,0,0,0
40,27,0,0,0,0,1,0,0,0
38,27,0,0,0,0,0,1,0,0
10,46,0,0,1,0,0,0,0,1
45,44,0,0,1,0,0,0,0,0
40,37,0,0,1,0,0,0,0,0
50,52,0,0,1,0,0,0,0,1
60,56,0,0,1,0,0,0,0,0
44,25,1,0,0,0,0,0,0,0
50,40,1,0,0,0,0,0,0,0
2,61,0,0,1,0,0,0,0,1
40,21,0,0,1,0,0,0,0,0
45,42,0,0,0,0,1,0,0,0
40,47,1,0,0,0,0,0,0,0
55,38,0,0,1,0,0,0,0,1
50,38,0,0,0,0,1,0,0,0
40,54,0,0,1,0,0,0,0,0
40,33,0,0,1,0,0,0,0,0
50,31,0,0,1,0,0,0,0,0
40,49,0,0,1,0,0,0,0,0
45,38,0,0,0,0,1,0,0,1
40,40,1,0,0,0,0,0,0,0
40,34,0,0,1,0,0,0,0,1
40,24,0,0,0,0,1,0,0,0
43,25,0,0,1,0,0,0,0,0
50,55,0,0,1,0,0,0,0,0
45,49,1,0,0,0,0,0,0,0
50,52,0,0,1,0,0,0,0,1
40,54,0,0,1,0,0,0,0,1
40,35,0,0,1,0,0,0,0,0
40,18,0,0,0,0,1,0,0,0
40,30,0,0,1,0,0,0,0,1
40,26,0,0,1,0,0,0,0,0
60,29,0,0,0,0,1,0,0,0
45,27,0,0,0,0,1,0,0,0
40,56,1,0,0,0,0,0,0,0
25,48,0,0,1,0,0,0,0,1
15,78,0,0,1,0,0,0,0,0
33,55,0,0,1,0,0,0,0,0
15,75,0,0,0,0,0,0,1,0
40,43,1,0,0,0,0,0,0,0
50,29,0,0,0,0,1,0,0,1
40,37,1,0,0,0,0,0,0,0
40,51,0,0,1,0,0,0,0,0
42,47,0,0,0,0,0,1,0,0
60,32,0,0,1,0,0,0,0,0
45,41,0,0,1,0,0,0,0,0
20,41,0,0,0,0,0,1,0,0
8,69,0,0,1,0,0,0,0,0
24,64,0,0,1,0,0,0,0,0
40,41,0,0,0,0,0,1,0,0
24,26,0,0,0,0,1,0,0,0
40,35,0,0,1,0,0,0,0,1
50,42,0,0,1,0,0,0,0,1
30,30,0,0,0,0,1,0,0,0
55,25,0,0,0,0,1,0,0,0
60,39,1,0,0,0,0,0,0,0
35,77,0,0,1,0,0,0,0,0
50,57,0,0,1,0,0,0,0,0
30,57,0,0,1,0,0,0,0,0
40,49,0,0,1,0,0,0,0,1
40,52,0,0,1,0,0,0,0,1
25,46,1,0,0,0,0,0,0,0
40,25,0,0,1,0,0,0,0,0
40,75,0,0,0,0,1,0,0,0
55,33,0,0,0,0,1,0,0,0
40,34,0,0,1,0,0,0,0,0
20,17,0,0,0,0,1,0,0,0
80,40,0,0,0,0,1,0,0,0
45,61,0,0,1,0,0,0,0,1
50,32,0,0,0,0,1,0,0,1
40,47,0,0,0,0,1,0,0,0
30,24,0,0,0,0,1,0,0,0
15,22,0,0,0,0,1,0,0,0
40,50,0,0,1,0,0,0,0,1
40,70,0,0,0,0,0,0,1,0
40,33,0,0,1,0,0,0,0,0
40,38,0,0,1,0,0,0,0,1
40,31,0,0,1,0,0,0,0,1
25,21,0,0,0,0,1,0,0,0
10,73,0,0,1,0,0,0,0,0
30,46,0,0,0,0,0,1,0,0
38,41,0,0,1,0,0,0,0,1
40,33,1,0,0,0,0,0,0,0
30,22,0,0,0,0,1,0,0,0
80,48,0,0,1,0,0,0,0,1
50,19,0,0,0,0,1,0,0,0
40,58,0,0,1,0,0,0,0,1
40,54,0,0,1,0,0,0,0,0
38,25,0,0,0,0,1,0,0,0
40,24,0,0,0,0,1,0,0,0
40,62,1,0,0,0,0,0,0,1
40,54,0,0,1,0,0,0,0,1
40,31,0,0,0,0,1,0,0,0
60,59,1,0,0,0,0,0,0,0
40,38,0,0,1,0,0,0,0,0
30,73,0,0,1,0,0,0,0,1
40,35,0,0,1,0,0,0,0,1
20,55,1,0,0,0,0,0,0,0
40,42,0,0,1,0,0,0,0,0
40,41,0,0,1,0,0,0,0,1
40,32,0,0,1,0,0,0,0,1
50,61,0,0,1,0,0,0,0,1
40,58,0,0,0,0,1,0,0,0
40,52,0,0,1,0,0,0,0,0
50,52,0,0,1,0,0,0,0,0
40,25,0,0,1,0,0,0,0,0
40,28,0,0,0,0,1,0,0,1
40,23,0,0,0,0,1,0,0,0
40,40,0,0,1,0,0,0,0,0
40,30,0,0,0,0,1,0,0,0
40,44,0,0,1,0,0,0,0,1
30,64,0,0,1,0,0,0,0,0
55,33,0,0,1,0,0,0,0,0
40,51,1,0,0,0,0,0,0,0
40,61,0,0,1,0,0,0,0,1
40,28,0,0,0,0,1,0,0,0
38,59,1,0,0,0,0,0,0,0
40,36,0,0,0,0,1,0,0,0
48,35,0,0,0,0,1,0,0,0
40,28,0,0,1,0,0,0,0,0
40,52,0,0,1,0,0,0,0,1
20,22,0,0,1,0,0,0,0,0
40,24,0,0,0,0,1,0,0,0
65,52,0,0,1,0,0,0,0,1
55,46,0,0,0,0,0,1,0,0
52,49,0,0,1,0,0,0,0,1
25,22,0,0,0,0,1,0,0,0
40,43,0,0,1,0,0,0,0,0
48,41,1,0,0,0,0,0,0,0
50,52,1,0,0,0,0,0,0,0
50,64,0,0,1,0,0,0,0,0
85,47,0,0,1,0,0,0,0,1
40,54,0,0,1,0,0,0,0,0
40,21,0,0,0,0,1,0,0,0
40,25,0,0,0,0,1,0,0,0
40,28,0,0,0,0,1,0,0,0
40,36,0,0,1,0,0,0,0,0
40,32,0,0,0,0,1,0,0,0
60,33,0,0,0,0,1,0,0,0
45,57,0,0,1,0,0,0,0,1
40,53,0,0,1,0,0,0,0,0
50,56,1,0,0,0,0,0,0,0
30,32,0,0,1,0,0,0,0,0
32,17,0,0,0,0,1,0,0,0
60,61,0,0,0,1,0,0,0,0
40,40,0,0,1,0,0,0,0,1
75,26,0,0,0,0,1,0,0,0
30,42,0,0,0,0,0,1,0,0
40,52,0,0,1,0,0,0,0,1
40,31,0,0,1,0,0,0,0,1
40,24,0,0,0,0,1,0,0,0
50,32,0,0,0,0,1,0,0,0
40,20,0,0,0,0,1,0,0,0
40,27,0,0,1,0,0,0,0,0
40,29,0,0,0,0,1,0,0,0
40,33,0,0,1,0,0,0,0,0
42,27,0,0,1,0,0,0,0,1
50,31,0,0,1,0,0,0,0,1
60,49,0,0,1,0,0,0,0,0
40,36,0,0,1,0,0,0,0,0
40,43,1,0,0,0,0,0,0,1
40,56,0,0,1,0,0,0,0,1
45,42,0,0,0,1,0,0,0,1
40,50,0,0,0,0,0,0,1,0
40,25,0,0,0,0,1,0,0,0
40,44,0,0,0,0,0,1,0,0
50,31,0,0,0,0,1,0,0,0
45,43,0,0,0,0,1,0,0,0
60,43,1,0,0,0,0,0,0,1
60,23,0,0,1,0,0,0,0,0
40,47,0,0,1,0,0,0,0,0
40,61,0,0,1,0,0,0,0,1
40,30,0,0,1,0,0,0,0,0
50,21,0,0,0,0,1,0,0,0
40,47,0,0,1,0,0,0,0,0
32,19,0,0,0,0,1,0,0,0
28,34,0,0,0,0,1,0,0,0
45,60,0,0,1,0,0,0,0,0
50,35,0,0,0,0,1,0,0,0
70,27,0,0,1,0,0,0,0,0
40,61,0,0,1,0,0,0,0,1
47,43,0,0,1,0,0,0,0,1
60,39,0,0,1,0,0,0,0,1
40,38,1,0,0,0,0,0,0,0
45,41,0,0,1,0,0,0,0,0
40,41,0,0,1,0,0,0,0,0
80,37,0,0,1,0,0,0,0,1
20,25,0,0,1,0,0,0,0,0
40,45,0,0,1,0,0,0,0,1
40,30,0,0,1,0,0,0,0,0
50,28,0,0,1,0,0,0,0,1
40,50,0,0,1,0,0,0,0,1
30,26,0,0,0,0,1,0,0,0
40,53,0,0,1,0,0,0,0,1
32,64,0,0,0,0,0,0,1,0
50,58,0,0,1,0,0,0,0,0
50,51,0,0,1,0,0,0,0,0
50,44,1,0,0,0,0,0,0,0
43,38,0,0,1,0,0,0,0,0
27,20,0,0,0,0,1,0,0,0
40,46,0,0,1,0,0,0,0,0
50,48,0,0,0,1,0,0,0,1
40,30,0,0,1,0,0,0,0,0
15,67,0,0,1,0,0,0,0,0
65,43,0,0,0,0,1,0,0,0
38,23,0,0,0,0,1,0,0,0
40,33,0,0,0,1,0,0,0,0
40,30,0,0,0,0,1,0,0,0
35,50,0,0,0,0,0,1,0,0
37,54,0,0,0,0,1,0,0,0
40,64,1,0,0,0,0,0,0,0
40,50,0,0,0,0,1,0,0,0
30,17,0,0,0,0,1,0,0,0
40,63,0,0,1,0,0,0,0,1
50,35,0,0,1,0,0,0,0,1
50,26,0,0,1,0,0,0,0,0
40,35,0,0,1,0,0,0,0,0
48,40,0,0,1,0,0,0,0,1
40,53,0,0,1,0,0,0,0,1
40,47,0,0,0,0,1,0,0,0
55,66,0,0,1,0,0,0,0,1
52,28,0,0,0,0,1,0,0,0
40,57,0,0,1,0,0,0,0,0
40,32,0,0,1,0,0,0,0,0
40,25,0,0,1,0,0,0,0,0
8,69,0,0,0,0,0,0,1,0
45,29,0,0,1,0,0,0,0,1
38,48,0,0,0,0,1,0,0,1
55,31,0,0,0,0,1,0,0,0
25,24,0,0,0,0,1,0,0,0
40,54,1,0,0,0,0,0,0,0
65,41,0,0,1,0,0,0,0,0
40,43,0,0,1,0,0,0,0,1
40,33,0,0,1,0,0,0,0,0
40,23,0,0,1,0,0,0,0,0
40,35,0,0,0,0,1,0,0,0
72,67,0,0,0,0,1,0,0,1
50,35,0,0,1,0,0,0,0,1
40,39,1,0,0,0,0,0,0,0
50,42,1,0,0,0,0,0,0,0
40,32,0,0,0,0,1,0,0,0
45,42,0,0,1,0,0,0,0,0
50,43,0,0,1,0,0,0,0,1
40,46,0,0,1,0,0,0,0,0
40,63,0,0,1,0,0,0,0,0
60,27,0,0,1,0,0,0,0,1
50,29,0,0,1,0,0,0,0,0
99,49,0,0,1,0,0,0,0,1
60,29,1,0,0,0,0,0,0,0
40,31,0,0,0,0,1,0,0,0
40,50,0,0,1,0,0,0,0,0
99,40,0,0,1,0,0,0,0,1
40,34,0,0,0,0,1,0,0,0
36,40,0,0,0,0,0,1,0,0
50,30,0,0,0,0,1,0,0,1
24,19,0,0,0,0,1,0,0,0
48,37,1,0,0,0,0,0,0,0
65,49,0,0,1,0,0,0,0,0
25,19,0,0,0,0,1,0,0,0
60,46,0,0,1,0,0,0,0,1
37,41,1,0,0,0,0,0,0,0
43,41,1,0,0,0,0,0,0,0
50,35,0,0,0,0,1,0,0,1
16,64,0,0,0,0,0,0,1,0
40,23,0,0,0,0,1,0,0,0
40,49,0,0,1,0,0,0,0,1
40,41,0,0,0,0,1,0,0,0
30,67,0,0,1,0,0,0,0,0
40,61,0,0,1,0,0,0,0,0
40,23,0,0,0,0,1,0,0,0
40,41,0,0,1,0,0,0,0,1
40,27,0,0,0,0,1,0,0,0
45,50,0,0,1,0,0,0,0,1
40,32,0,0,1,0,0,0,0,1
45,35,0,0,1,0,0,0,0,0
55,50,0,0,1,0,0,0,0,0
3,36,0,0,0,0,1,0,0,0
40,31,0,0,1,0,0,0,0,0
40,54,0,0,0,0,1,0,0,1
40,30,0,0,0,0,1,0,0,0
44,23,1,0,0,0,0,0,0,0
50,44,0,0,1,0,0,0,0,1
40,18,0,0,0,1,0,0,0,0
40,32,0,0,0,0,1,0,0,0
45,39,0,0,1,0,0,0,0,1
40,24,0,0,0,0,1,0,0,0
16,65,0,0,1,0,0,0,0,0
50,35,0,0,1,0,0,0,0,1
30,25,0,0,0,0,1,0,0,0
40,39,0,0,1,0,0,0,0,0
35,22,0,0,0,0,0,1,0,0
60,48,0,0,0,0,1,0,0,1
50,30,0,0,1,0,0,0,0,0
40,39,0,0,1,0,0,0,0,0
40,32,0,0,0,0,1,0,0,0
40,23,0,0,0,0,1,0,0,0
60,56,0,0,1,0,0,0,0,1
40,57,1,0,0,0,0,0,0,0
54,21,0,0,1,0,0,0,0,0
40,45,0,0,1,0,0,0,0,0
30,35,1,0,0,0,0,0,0,0
40,46,0,0,0,0,0,1,0,0
45,27,0,0,1,0,0,0,0,0
39,26,0,0,0,0,1,0,0,0
40,28,0,0,0,0,1,0,0,0
40,52,0,0,1,0,0,0,0,0
40,37,0,0,0,0,1,0,0,0
15,63,0,0,1,0,0,0,0,0
40,36,0,0,1,0,0,0,0,1
84,45,0,0,1,0,0,0,0,0
34,53,0,0,1,0,0,0,0,0
45,47,0,0,0,0,1,0,0,0
38,29,0,0,0,0,1,0,0,0
40,47,1,0,0,0,0,0,0,0
40,49,0,0,1,0,0,0,0,1
40,40,0,0,1,0,0,0,0,0
40,47,0,0,1,0,0,0,0,1
50,24,0,0,1,0,0,0,0,1
40,37,0,0,1,0,0,0,0,1
50,40,0,0,1,0,0,0,0,1
55,36,1,0,0,0,0,0,0,1
40,33,0,0,0,0,0,1,0,0
45,24,0,0,1,0,0,0,0,0
60,35,0,0,0,1,0,0,0,1
50,22,0,0,0,0,1,0,0,0
38,46,0,0,1,0,0,0,0,0
40,20,0,0,0,0,1,0,0,0
25,69,0,0,1,0,0,0,0,0
45,25,0,0,0,0,1,0,0,0
40,30,1,0,0,0,0,0,0,0
40,25,0,0,0,0,1,0,0,0
40,40,0,0,1,0,0,0,0,1
14,65,0,0,0,0,0,0,1,0
12,24,0,0,0,0,1,0,0,0
40,45,0,0,1,0,0,0,0,0
50,39,0,0,1,0,0,0,0,1
40,40,0,0,1,0,0,0,0,1
40,20,0,0,0,0,1,0,0,0
15,23,0,0,0,0,1,0,0,0
40,37,0,0,0,0,1,0,0,1
40,42,0,0,1,0,0,0,0,0
48,45,0,0,1,0,0,0,0,1
40,38,0,0,0,0,1,0,0,0
55,44,0,0,1,0,0,0,0,0
45,38,0,0,1,0,0,0,0,1
48,38,0,0,0,0,1,0,0,0
17,49,0,0,1,0,0,0,0,0
40,50,0,0,0,0,1,0,0,0
30,24,0,0,0,0,1,0,0,0
40,49,0,0,1,0,0,0,0,1
30,24,0,0,0,0,1,0,0,0
40,34,0,0,1,0,0,0,0,1
45,27,0,0,0,0,1,0,0,0
40,39,0,0,0,0,1,0,0,0
50,38,0,0,1,0,0,0,0,1
40,27,0,0,0,0,1,0,0,0
12,17,0,0,0,0,1,0,0,0
40,35,1,0,0,0,0,0,0,0
40,26,0,0,1,0,0,0,0,0
15,18,0,0,0,0,1,0,0,0
42,50,0,0,1,0,0,0,0,1
30,25,0,0,0,0,1,0,0,0
50,43,0,0,0,0,1,0,0,0
40,25,0,0,0,0,1,0,0,0
35,65,0,0,0,0,0,0,1,0
45,37,1,0,0,0,0,0,0,1
35,60,1,0,0,0,0,0,0,0
35,50,1,0,0,0,0,0,0,0
40,25,0,0,0,0,1,0,0,0
50,42,0,0,1,0,0,0,0,1
45,33,0,0,1,0,0,0,0,0
50,33,0,0,1,0,0,0,0,1
40,52,1,0,0,0,0,0,0,0
60,39,0,0,1,0,0,0,0,1
43,30,0,0,0,0,1,0,0,0
40,23,0,0,0,0,1,0,0,0
38,48,0,0,1,0,0,0,0,1
7,23,0,0,0,0,1,0,0,0
40,19,0,0,0,0,1,0,0,0
55,45,0,0,1,0,0,0,0,0
40,40,1,0,0,0,0,0,0,0
40,54,1,0,0,0,0,0,0,0
16,68,0,0,1,0,0,0,0,0
40,47,0,0,1,0,0,0,0,1
40,22,0,0,0,0,1,0,0,0
32,36,0,0,0,0,1,0,0,0
8,21,0,0,0,0,1,0,0,0
40,55,0,0,1,0,0,0,0,1
40,43,0,0,1,0,0,0,0,0
50,51,1,0,0,0,0,0,0,0
40,23,0,0,0,0,1,0,0,0
56,33,0,0,0,0,1,0,0,0
40,54,0,0,1,0,0,0,0,0
40,29,0,0,0,0,1,0,0,0
40,22,0,0,0,0,1,0,0,0
20,22,0,0,0,0,1,0,0,0
55,27,0,0,1,0,0,0,0,0
40,59,0,0,1,0,0,0,0,1
20,66,1,0,0,0,0,0,0,0
40,25,0,0,0,0,1,0,0,0
45,62,1,0,0,0,0,0,0,0
32,67,0,0,0,0,0,0,1,0
40,51,0,0,1,0,0,0,0,1
35,42,0,0,0,0,0,0,1,0
50,24,0,0,1,0,0,0,0,0
54,53,1,0,0,0,0,0,0,0
40,24,0,0,1,0,0,0,0,0
30,20,0,0,0,0,1,0,0,0
40,26,0,0,0,0,1,0,0,0
40,21,0,0,0,0,1,0,0,0
40,34,1,0,0,0,0,0,0,0
40,46,0,0,1,0,0,0,0,1
40,58,0,0,0,0,0,1,0,1
6,74,0,0,0,0,0,0,1,0
35,19,0,0,0,0,1,0,0,0
10,30,0,0,0,0,1,0,0,0
20,21,0,0,0,0,1,0,0,0
50,31,0,0,1,0,0,0,0,0
32,27,0,0,0,0,1,0,0,0
60,33,0,0,1,0,0,0,0,0
40,56,0,0,1,0,0,0,0,0
50,36,0,0,1,0,0,0,0,1
20,19,0,0,0,0,1,0,0,0
90,61,0,0,0,1,0,0,0,0
40,31,0,0,1,0,0,0,0,0
36,30,1,0,0,0,0,0,0,0
20,19,0,0,0,0,1,0,0,0
8,41,0,0,1,0,0,0,0,0
30,20,0,0,0,0,1,0,0,0
25,20,0,0,0,0,1,0,0,0
65,35,0,0,1,0,0,0,0,1
45,40,0,0,1,0,0,0,0,1
44,46,0,0,1,0,0,0,0,0
40,20,0,0,0,0,1,0,0,0
40,39,0,0,0,0,1,0,0,0
15,18,0,0,0,0,1,0,0,0
65,42,0,0,1,0,0,0,0,0
40,25,0,0,0,0,1,0,0,0
40,53,0,0,1,0,0,0,0,0
40,58,0,0,1,0,0,0,0,1
40,25,0,0,0,0,1,0,0,0
50,50,0,0,1,0,0,0,0,1
30,42,1,0,0,0,0,0,0,0
55,35,0,0,0,0,1,0,0,0
40,38,1,0,0,0,0,0,0,0
40,23,1,0,0,0,0,0,0,0
40,24,0,0,0,0,1,0,0,0
40,54,0,0,0,0,1,0,0,0
40,35,0,0,0,0,1,0,0,0
60,37,0,0,1,0,0,0,0,1
40,55,0,0,0,0,0,0,1,0
40,26,0,0,1,0,0,0,0,0
30,20,0,0,0,0,1,0,0,0
99,31,0,0,1,0,0,0,0,0
40,26,0,0,1,0,0,0,0,0
40,61,0,0,1,0,0,0,0,0
15,80,0,0,0,0,0,1,0,0
20,55,0,0,1,0,0,0,0,1
30,42,1,0,0,0,0,0,0,0
30,70,0,0,1,0,0,0,0,0
40,39,0,0,1,0,0,0,0,0
50,36,0,0,1,0,0,0,0,1
40,50,0,0,1,0,0,0,0,0
40,19,0,0,0,0,1,0,0,0
40,50,0,0,1,0,0,0,0,1
40,30,0,0,0,0,1,0,0,0
75,23,0,0,0,0,1,0,0,0
40,58,0,0,1,0,0,0,0,1
45,44,0,0,1,0,0,0,0,1
20,18,0,0,0,0,1,0,0,0
30,19,0,0,0,0,1,0,0,0
40,20,0,0,0,0,1,0,0,0
55,28,0,0,0,0,1,0,0,0
40,43,1,0,0,0,0,0,0,0
40,32,1,0,0,0,0,0,0,0
48,47,0,0,1,0,0,0,0,1
40,40,0,0,0,0,1,0,0,0
15,20,0,0,0,0,1,0,0,0
55,52,0,0,1,0,0,0,0,0
40,22,0,0,0,0,1,0,0,0
40,22,0,0,0,0,1,0,0,0
60,40,0,0,0,0,0,1,0,1
40,58,0,0,1,0,0,0,0,0
45,24,0,0,0,0,1,0,0,0
40,51,0,0,0,0,0,0,1,0
50,59,0,0,1,0,0,0,0,1
60,34,1,0,0,0,0,0,0,1
40,30,0,0,1,0,0,0,0,0
11,66,0,0,0,0,0,0,1,0
40,25,0,0,0,0,1,0,0,0
40,45,1,0,0,0,0,0,0,0
40,21,0,0,0,0,1,0,0,0
40,27,0,0,0,0,0,1,0,0
15,18,0,0,0,0,1,0,0,0
60,49,1,0,0,0,0,0,0,0
50,27,0,0,0,0,0,1,0,0
40,23,0,0,0,0,1,0,0,0
50,45,0,0,0,0,1,0,0,0
48,36,0,0,0,0,1,0,0,0
40,40,0,0,1,0,0,0,0,1
70,18,0,0,0,0,1,0,0,0
40,36,0,0,0,0,0,1,0,0
45,40,0,0,1,0,0,0,0,0
70,27,1,0,0,0,0,0,0,0
40,26,0,0,1,0,0,0,0,0
25,17,0,0,0,0,1,0,0,0
35,40,0,0,1,0,0,0,0,1
36,31,0,0,0,0,0,0,1,0
50,43,0,0,1,0,0,0,0,1
60,35,0,0,1,0,0,0,0,1
42,34,0,0,1,0,0,0,0,1
48,42,0,0,0,0,1,0,0,0
48,56,0,0,1,0,0,0,0,1
40,19,0,0,0,0,1,0,0,0
9,23,0,0,0,0,1,0,0,0
60,45,0,0,1,0,0,0,0,0
20,65,0,0,0,0,0,1,0,0
45,25,0,0,0,0,1,0,0,0
40,47,0,0,0,1,0,0,0,0
40,31,0,0,0,0,1,0,0,1
40,20,0,0,0,0,1,0,0,0
40,43,0,0,1,0,0,0,0,1
40,24,0,0,1,0,0,0,0,0
35,19,0,0,0,0,1,0,0,0
40,31,1,0,0,0,0,0,0,0
60,53,0,0,1,0,0,0,0,1
40,32,1,0,0,0,0,0,0,0
40,25,0,0,0,0,1,0,0,0
40,28,0,0,0,0,1,0,0,0
50,55,0,0,1,0,0,0,0,1
20,22,0,0,0,0,1,0,0,0
40,47,0,0,1,0,0,0,0,0
20,21,0,0,0,0,1,0,0,0
40,24,0,0,0,0,1,0,0,0
60,48,0,0,1,0,0,0,0,0
40,41,0,0,1,0,0,0,0,1
40,33,0,0,1,0,0,0,0,0
20,64,0,0,1,0,0,0,0,1
40,29,0,0,0,0,1,0,0,0
43,42,1,0,0,0,0,0,0,1
40,31,0,0,1,0,0,0,0,0
20,71,0,0,0,0,0,0,1,0
35,22,0,0,0,0,1,0,0,0
12,19,0,0,0,0,1,0,0,0
25,80,0,0,1,0,0,0,0,0
40,42,0,0,1,0,0,0,0,0
60,46,1,0,0,0,0,0,0,0
48,48,0,0,1,0,0,0,0,0
40,45,0,0,1,0,0,0,0,0
30,24,0,0,0,0,1,0,0,0
75,40,0,0,1,0,0,0,0,1
40,54,0,0,0,1,0,0,0,0
40,56,0,0,1,0,0,0,0,0
45,49,0,0,1,0,0,0,0,0
40,42,1,0,0,0,0,0,0,0
30,17,0,0,0,0,1,0,0,0
40,29,0,0,1,0,0,0,0,1
40,37,0,0,1,0,0,0,0,0
40,35,0,0,0,0,1,0,0,0
40,19,0,0,0,0,1,0,0,0
40,46,0,0,1,0,0,0,0,1
35,67,1,0,0,0,0,0,0,0
40,20,0,0,0,0,1,0,0,0
40,32,0,0,0,0,1,0,0,0
35,19,0,0,0,0,1,0,0,0
40,38,0,0,1,0,0,0,0,0
40,40,0,0,1,0,0,0,0,0
40,21,0,0,0,0,1,0,0,0
40,30,0,0,1,0,0,0,0,1
80,57,0,0,1,0,0,0,0,1
60,26,0,0,1,0,0,0,0,0
40,44,0,0,1,0,0,0,0,0
40,35,0,0,1,0,0,0,0,0
48,37,1,0,0,0,0,0,0,0
40,51,0,0,1,0,0,0,0,1
40,47,0,0,0,0,1,0,0,0
50,43,0,0,1,0,0,0,0,1
40,50,0,0,1,0,0,0,0,0
15,38,0,0,1,0,0,0,0,0
50,45,0,0,1,0,0,0,0,1
30,40,0,0,1,0,0,0,0,0
50,41,0,0,1,0,0,0,0,1
30,57,0,0,1,0,0,0,0,0
50,31,0,0,1,0,0,0,0,1
8,68,0,0,1,0,0,0,0,1
40,41,0,0,1,0,0,0,0,0
70,36,0,0,1,0,0,0,0,1
40,51,0,0,1,0,0,0,0,1
60,31,0,0,1,0,0,0,0,1
30,20,0,0,0,0,1,0,0,0
40,69,0,0,0,0,1,0,0,0
40,19,0,0,0,0,1,0,0,0
40,27,0,0,0,0,1,0,0,0
38,23,0,0,0,0,1,0,0,0
40,42,0,0,1,0,0,0,0,0
50,60,0,0,1,0,0,0,0,0
25,18,0,0,0,0,1,0,0,0
55,31,0,0,1,0,0,0,0,1
40,51,0,0,1,0,0,0,0,1
32,45,1,0,0,0,0,0,0,0
32,46,0,0,0,0,0,1,0,0
40,18,0,0,0,0,1,0,0,0
15,18,0,0,0,0,1,0,0,0
60,47,1,0,0,0,0,0,0,1
30,23,0,0,0,0,1,0,0,0
90,42,0,0,1,0,0,0,0,0
7,19,0,0,0,0,1,0,0,0
38,21,1,0,0,0,0,0,0,0
40,19,0,0,0,0,1,0,0,0
40,45,1,0,0,0,0,0,0,1
40,31,1,0,0,0,0,0,0,0
40,26,0,0,0,0,1,0,0,0
40,28,1,0,0,0,0,0,0,0
40,26,0,0,0,0,1,0,0,0
40,43,0,0,0,0,1,0,0,0
37,39,0,0,0,0,0,1,0,0
40,43,1,0,0,0,0,0,0,0
40,37,0,0,1,0,0,0,0,0
40,37,0,0,1,0,0,0,0,1
40,45,1,0,0,0,0,0,0,0
25,36,0,0,0,0,1,0,0,0
41,22,0,0,0,0,1,0,0,0
40,33,0,0,1,0,0,0,0,0
84,57,0,0,1,0,0,0,0,0
45,46,0,0,1,0,0,0,0,1
38,57,1,0,0,0,0,0,0,0
40,61,0,0,1,0,0,0,0,0
40,33,0,0,1,0,0,0,0,0
45,29,1,0,0,0,0,0,0,0
55,48,0,0,1,0,0,0,0,1
40,27,0,0,1,0,0,0,0,0
50,46,0,0,1,0,0,0,0,1
40,41,0,0,1,0,0,0,0,0
60,46,0,0,1,0,0,0,0,1
40,62,1,0,0,0,0,0,0,0
25,21,0,0,0,0,1,0,0,0
50,38,0,0,0,0,1,0,0,0
40,40,1,0,0,0,0,0,0,1
56,39,0,0,1,0,0,0,0,0
30,41,0,0,0,0,1,0,0,0
30,28,0,0,1,0,0,0,0,0
40,30,0,0,0,0,1,0,0,0
